input_symbol,expression_symbol,match_mode,expression_row_1based,prevalence_cells,included_after_prevalence
Pygb,PYGB,case_insensitive_unique,29451.0,188.0,True
Pygl,PYGL,case_insensitive_unique,23042.0,104.0,True
Pygm,PYGM,case_insensitive_unique,17945.0,16.0,False
Qars,QARS,case_insensitive_unique,5888.0,312.0,True
Qdpr,QDPR,case_insensitive_unique,7360.0,237.0,True
Qprt,QPRT,case_insensitive_unique,25674.0,208.0,True
Qrsl1,QRSL1,case_insensitive_unique,11248.0,126.0,True
Qtrt1,QTRT1,case_insensitive_unique,30460.0,253.0,True
Rars,RARS,case_insensitive_unique,9951.0,400.0,True
Rars2,RARS2,case_insensitive_unique,11164.0,353.0,True
Rbks,RBKS,case_insensitive_unique,3480.0,66.0,True
Rdh1,,unmatched,,,False
Rdh10,RDH10,case_insensitive_unique,15091.0,562.0,True
Rdh11,RDH11,case_insensitive_unique,23233.0,378.0,True
Rdh12,RDH12,case_insensitive_unique,23234.0,0.0,False
Rdh13,RDH13,case_insensitive_unique,31851.0,135.0,True
Rdh14,RDH14,case_insensitive_unique,3342.0,382.0,True
Rdh16,RDH16,case_insensitive_unique,20986.0,5.0,False
Rdh19,,unmatched,,,False
Rdh2,,unmatched,,,False
Rdh5,RDH5,case_insensitive_unique,20925.0,27.0,True
Rdh7,,unmatched,,,False
Rdh8,RDH8,case_insensitive_unique,30424.0,0.0,False
Rdh9,,unmatched,,,False
Renbp,RENBP,case_insensitive_unique,14346.0,22.0,True
Rev3l,REV3L,case_insensitive_unique,11300.0,286.0,True
Rexo1,REXO1,case_insensitive_unique,30121.0,251.0,True
Rexo2,REXO2,case_insensitive_unique,18582.0,634.0,True
Rexo4,REXO4,case_insensitive_unique,16804.0,471.0,True
Rfk,RFK,case_insensitive_unique,16188.0,270.0,True
Rnaseh1,RNASEH1,case_insensitive_unique,3207.0,397.0,True
Rpa1,RPA1,case_insensitive_unique,26632.0,324.0,True
Rpa2,RPA2,case_insensitive_unique,604.0,752.0,True
Rpe,RPE,case_insensitive_unique,5044.0,193.0,True
Rpe65,RPE65,case_insensitive_unique,1194.0,0.0,False
Rpia,RPIA,case_insensitive_unique,4024.0,400.0,True
Rrm1,RRM1,case_insensitive_unique,17098.0,382.0,True
Rrm2,RRM2,case_insensitive_unique,3272.0,170.0,True
Rrm2b,RRM2B,case_insensitive_unique,15342.0,185.0,True
Rsad1,RSAD1,case_insensitive_unique,27880.0,176.0,True
Rsad2,RSAD2,case_insensitive_unique,3230.0,120.0,True
Rtn4ip1,RTN4IP1,case_insensitive_unique,11247.0,50.0,True
Sardh,SARDH,case_insensitive_unique,16814.0,292.0,True
Sars2,SARS2,case_insensitive_unique,31179.0,101.0,True
Sc5d,SC5D,case_insensitive_unique,18707.0,463.0,True
Sccpdh,SCCPDH,case_insensitive_unique,3084.0,458.0,True
Scd,SCD,case_insensitive_unique,19762.0,346.0,True
Scd1,,unmatched,,,False
Scd2,,unmatched,,,False
Scd3,,unmatched,,,False
Scd4,,unmatched,,,False
Scd5,SCD5,case_insensitive_unique,7785.0,98.0,True
Scp2,SCP2,case_insensitive_unique,1039.0,1064.0,True
Sdha,SDHA,case_insensitive_unique,8506.0,670.0,True
Sdhb,SDHB,case_insensitive_unique,382.0,586.0,True
Sdr16c5,SDR16C5,case_insensitive_unique,14955.0,5.0,False
Sdr39u1,SDR39U1,case_insensitive_unique,22857.0,237.0,True
Sds,SDS,case_insensitive_unique,21545.0,12.0,False
Sdsl,SDSL,case_insensitive_unique,21546.0,78.0,True
Seli,,unmatched,,,False
Sephs1,SEPHS1,case_insensitive_unique,19011.0,299.0,True
Sephs2,SEPHS2,case_insensitive_unique,25728.0,434.0,True
Sgms1,SGMS1,case_insensitive_unique,19305.0,218.0,True
Sgms2,SGMS2,case_insensitive_unique,7951.0,65.0,True
Shmt1,SHMT1,case_insensitive_unique,27055.0,146.0,True
Shmt2,SHMT2,case_insensitive_unique,20997.0,328.0,True
Si,SI,case_insensitive_unique,6799.0,0.0,False
Sirt1,SIRT1,case_insensitive_unique,19380.0,228.0,True
Sirt2,SIRT2,case_insensitive_unique,31176.0,523.0,True
Sirt3,SIRT3,case_insensitive_unique,16962.0,92.0,True
Sirt4,SIRT4,case_insensitive_unique,21634.0,11.0,False
Sirt5,SIRT5,case_insensitive_unique,10311.0,112.0,True
Sirt6,SIRT6,case_insensitive_unique,30213.0,159.0,True
Sirt7,SIRT7,case_insensitive_unique,28414.0,716.0,True
Smpd1,SMPD1,case_insensitive_unique,17188.0,238.0,True
Smpd2,SMPD2,case_insensitive_unique,11277.0,92.0,True
Smpd3,SMPD3,case_insensitive_unique,26186.0,30.0,True
Smpd4,SMPD4,case_insensitive_unique,4463.0,212.0,True
Smpd5,,unmatched,,,False
Sms,SMS,case_insensitive_unique,13481.0,822.0,True
Soat1,SOAT1,case_insensitive_unique,2387.0,238.0,True
Soat2,SOAT2,case_insensitive_unique,20829.0,5.0,False
Sod1,SOD1,case_insensitive_unique,33185.0,2554.0,True
Sod2,SOD2,case_insensitive_unique,11674.0,486.0,True
Sod3,SOD3,case_insensitive_unique,7392.0,52.0,True
Sord,SORD,case_insensitive_unique,24267.0,184.0,True
Spr,SPR,case_insensitive_unique,3870.0,51.0,True
Sptlc1,SPTLC1,case_insensitive_unique,16288.0,426.0,True
Sptlc2,SPTLC2,case_insensitive_unique,23396.0,301.0,True
Sptlc3,SPTLC3,case_insensitive_unique,29314.0,72.0,True
Sqle,SQLE,case_insensitive_unique,15499.0,426.0,True
Sqrdl,,unmatched,,,False
Srd5a1,SRD5A1,case_insensitive_unique,8588.0,80.0,True
Srd5a2,SRD5A2,case_insensitive_unique,3513.0,0.0,False
Srd5a3,SRD5A3,case_insensitive_unique,7576.0,155.0,True
Srm,SRM,case_insensitive_unique,245.0,626.0,True
Srr,SRR,case_insensitive_unique,26645.0,63.0,True
St6galnac1,ST6GALNAC1,case_insensitive_unique,28272.0,4.0,False
St6galnac2,ST6GALNAC2,case_insensitive_unique,28270.0,2.0,False
St6galnac3,ST6GALNAC3,case_insensitive_unique,1251.0,27.0,True
St6galnac4,ST6GALNAC4,case_insensitive_unique,16668.0,243.0,True
St6galnac5,ST6GALNAC5,case_insensitive_unique,1254.0,4.0,False
St6galnac6,ST6GALNAC6,case_insensitive_unique,16667.0,65.0,True
Steap1,STEAP1,case_insensitive_unique,12516.0,15.0,False
Steap2,STEAP2,case_insensitive_unique,12517.0,19.0,False
Steap3,STEAP3,case_insensitive_unique,4392.0,20.0,True
Steap4,STEAP4,case_insensitive_unique,12510.0,15.0,False
Sts,STS,case_insensitive_unique,13377.0,36.0,True
Sucla2,SUCLA2,case_insensitive_unique,22137.0,358.0,True
Suclg1,SUCLG1,case_insensitive_unique,3964.0,690.0,True
Suclg2,SUCLG2,case_insensitive_unique,6112.0,460.0,True
Sugct,SUGCT,case_insensitive_unique,12205.0,105.0,True
Sult1a1,SULT1A1,case_insensitive_unique,25638.0,108.0,True
Sult1a2,SULT1A2,case_insensitive_unique,25637.0,52.0,True
Sult1a3,SULT1A3,case_insensitive_unique,25716.0,67.0,True
Sult1a4,SULT1A4,case_insensitive_unique,25669.0,3.0,False
Sult1b1,SULT1B1,case_insensitive_unique,7656.0,10.0,False
Sult1c1,,unmatched,,,False
Sult1c2,SULT1C2,case_insensitive_unique,4288.0,63.0,True
Sult1c3,SULT1C3,case_insensitive_unique,4287.0,0.0,False
Sult1c4,SULT1C4,case_insensitive_unique,4289.0,33.0,True
Sult1d1,,unmatched,,,False
Sult1e1,SULT1E1,case_insensitive_unique,7658.0,1.0,False
Sult2a1,SULT2A1,case_insensitive_unique,31509.0,0.0,False
Sult2a2,,unmatched,,,False
Sult2a3,,unmatched,,,False
Sult2a4,,unmatched,,,False
Sult2a5,,unmatched,,,False
Sult2a6,,unmatched,,,False
Sult2a7,,unmatched,,,False
Sult2b1,SULT2B1,case_insensitive_unique,31537.0,9.0,False
Suox,SUOX,case_insensitive_unique,20940.0,41.0,True
Taldo1,TALDO1,case_insensitive_unique,17002.0,1066.0,True
Tars,TARS,case_insensitive_unique,8753.0,556.0,True
Tars2,TARS2,case_insensitive_unique,1806.0,170.0,True
Tat,TAT,case_insensitive_unique,26251.0,0.0,False
Tbxas1,TBXAS1,case_insensitive_unique,13017.0,55.0,True
Tdh,,unmatched,,,False
Tdo2,TDO2,case_insensitive_unique,8278.0,0.0,False
Tfb1m,TFB1M,case_insensitive_unique,11635.0,143.0,True
Tfb2m,TFB2M,case_insensitive_unique,3080.0,166.0,True
Tgds,TGDS,case_insensitive_unique,22351.0,186.0,True
Th,TH,case_insensitive_unique,17060.0,10.0,False
Them4,THEM4,case_insensitive_unique,1869.0,212.0,True
Them5,THEM5,case_insensitive_unique,1868.0,1.0,False
Them6,THEM6,case_insensitive_unique,15612.0,112.0,True
Them7,,unmatched,,,False
Thg1l,THG1L,case_insensitive_unique,9879.0,245.0,True
Tk1,TK1,case_insensitive_unique,28301.0,245.0,True
Tk2,TK2,case_insensitive_unique,26091.0,142.0,True
Tkt,TKT,case_insensitive_unique,6013.0,891.0,True
Tktl1,TKTL1,case_insensitive_unique,14357.0,13.0,False
Tktl2,TKTL2,case_insensitive_unique,8313.0,0.0,False
Tmlhe,TMLHE,case_insensitive_unique,14403.0,139.0,True
Tomt,,unmatched,,,False
Tph1,TPH1,case_insensitive_unique,17347.0,15.0,False
Tph2,TPH2,case_insensitive_unique,21167.0,0.0,False
Tpi1,TPI1,case_insensitive_unique,20228.0,2273.0,True
Tpo,TPO,case_insensitive_unique,3182.0,0.0,False
Trit1,TRIT1,case_insensitive_unique,819.0,100.0,True
Trmt1,TRMT1,case_insensitive_unique,30573.0,211.0,True
Trmt10c,TRMT10C,case_insensitive_unique,6243.0,642.0,True
Trmt11,TRMT11,case_insensitive_unique,11390.0,298.0,True
Trmt12,TRMT12,case_insensitive_unique,15486.0,83.0,True
Trmt13,TRMT13,case_insensitive_unique,1436.0,242.0,True
Trmt2a,TRMT2A,case_insensitive_unique,32232.0,211.0,True
Trmt2b,TRMT2B,case_insensitive_unique,13933.0,83.0,True
Trmt5,TRMT5,case_insensitive_unique,23160.0,123.0,True
Trmt6,TRMT6,case_insensitive_unique,29262.0,302.0,True
Trmu,TRMU,case_insensitive_unique,32889.0,310.0,True
Trnt1,TRNT1,case_insensitive_unique,5449.0,234.0,True
Trub1,TRUB1,case_insensitive_unique,19911.0,135.0,True
Trub2,TRUB2,case_insensitive_unique,16686.0,226.0,True
Tst,TST,case_insensitive_unique,32659.0,73.0,True
Txndc11,TXNDC11,case_insensitive_unique,25395.0,369.0,True
Txndc12,TXNDC12,case_insensitive_unique,1020.0,564.0,True
Txndc15,TXNDC15,case_insensitive_unique,9524.0,498.0,True
Txndc16,TXNDC16,case_insensitive_unique,23067.0,106.0,True
Txndc17,TXNDC17,case_insensitive_unique,26769.0,1248.0,True
Txndc2,TXNDC2,case_insensitive_unique,28583.0,0.0,False
Txndc5,TXNDC5,case_insensitive_unique,10261.0,57.0,True
Txndc8,TXNDC8,case_insensitive_unique,16468.0,0.0,False
Txndc9,TXNDC9,case_insensitive_unique,4197.0,712.0,True
Txnrd1,TXNRD1,case_insensitive_unique,21416.0,364.0,True
Txnrd2,TXNRD2,case_insensitive_unique,32224.0,362.0,True
Txnrd3,TXNRD3,case_insensitive_unique,6456.0,31.0,True
Tymp,TYMP,case_insensitive_unique,32954.0,1340.0,True
Tyms,TYMS,case_insensitive_unique,28488.0,422.0,True
Tyr,TYR,case_insensitive_unique,18373.0,0.0,False
Uap1,UAP1,case_insensitive_unique,2226.0,286.0,True
Uck1,UCK1,case_insensitive_unique,16774.0,195.0,True
Uck1l,,unmatched,,,False
Uck2,UCK2,case_insensitive_unique,2249.0,128.0,True
Uckl1,UCKL1,case_insensitive_unique,30016.0,331.0,True
Ugdh,UGDH,case_insensitive_unique,7470.0,209.0,True
Ugp2,UGP2,case_insensitive_unique,3761.0,827.0,True
Ugt1a1,UGT1A1,case_insensitive_unique,5315.0,0.0,False
Ugt1a10,UGT1A10,case_insensitive_unique,5307.0,0.0,False
Ugt1a2,,unmatched,,,False
Ugt1a3,UGT1A3,case_insensitive_unique,5314.0,0.0,False
Ugt1a4,UGT1A4,case_insensitive_unique,5313.0,0.0,False
Ugt1a5,UGT1A5,case_insensitive_unique,5312.0,0.0,False
Ugt1a6,UGT1A6,case_insensitive_unique,5310.0,0.0,False
Ugt1a7c,,unmatched,,,False
Ugt1a8,UGT1A8,case_insensitive_unique,5306.0,0.0,False
Ugt1a9,UGT1A9,case_insensitive_unique,5308.0,0.0,False
Ugt2a1,UGT2A1,case_insensitive_unique,7654.0,1.0,False
Ugt2a2,UGT2A2,case_insensitive_unique,7655.0,0.0,False
Ugt2a3,UGT2A3,case_insensitive_unique,7648.0,0.0,False
Ugt2b,,unmatched,,,False
Ugt2b1,,unmatched,,,False
Ugt2b10,UGT2B10,case_insensitive_unique,7646.0,0.0,False
Ugt2b11,UGT2B11,case_insensitive_unique,7651.0,0.0,False
Ugt2b15,UGT2B15,case_insensitive_unique,7645.0,0.0,False
Ugt2b17,UGT2B17,case_insensitive_unique,7644.0,0.0,False
Ugt2b28,UGT2B28,case_insensitive_unique,7652.0,0.0,False
Ugt2b37,,unmatched,,,False
Ugt2b4,UGT2B4,case_insensitive_unique,7653.0,0.0,False
Ugt2b5,,unmatched,,,False
Ugt2b7,UGT2B7,case_insensitive_unique,7649.0,0.0,False
Ugt3a1,UGT3A1,case_insensitive_unique,8777.0,1.0,False
Ugt3a2,UGT3A2,case_insensitive_unique,8778.0,48.0,True
Ugt8,UGT8,case_insensitive_unique,8005.0,12.0,False
Umps,UMPS,case_insensitive_unique,6427.0,240.0,True
Ung,UNG,case_insensitive_unique,21471.0,246.0,True
Uox,,unmatched,,,False
Upb1,UPB1,case_insensitive_unique,32425.0,15.0,False
Upp1,UPP1,case_insensitive_unique,12283.0,506.0,True
Upp2,UPP2,case_insensitive_unique,4621.0,1.0,False
Uqcrb,UQCRB,case_insensitive_unique,15281.0,2955.0,True
Uqcrc1,UQCRC1,case_insensitive_unique,5865.0,604.0,True
Uqcrc2,UQCRC2,case_insensitive_unique,25548.0,831.0,True
Uqcrfs1,UQCRFS1,case_insensitive_unique,30913.0,1143.0,True
Uqcrh,UQCRH,case_insensitive_unique,954.0,2225.0,True
Uqcrq,UQCRQ,case_insensitive_unique,9490.0,1798.0,True
Uroc1,UROC1,case_insensitive_unique,6452.0,0.0,False
Urod,UROD,case_insensitive_unique,927.0,264.0,True
Uros,UROS,case_insensitive_unique,20018.0,457.0,True
Vars,VARS,case_insensitive_unique,10641.0,188.0,True
Vars2,VARS2,case_insensitive_unique,10580.0,89.0,True
Vps29,VPS29,case_insensitive_unique,21497.0,1035.0,True
Vps4a,VPS4A,case_insensitive_unique,26202.0,414.0,True
Vps4b,VPS4B,case_insensitive_unique,28993.0,815.0,True
Wars2,WARS2,case_insensitive_unique,1660.0,153.0,True
Wrnip1,WRNIP1,case_insensitive_unique,10191.0,239.0,True
Xdh,XDH,case_insensitive_unique,3512.0,4.0,False
Xylb,XYLB,case_insensitive_unique,5706.0,21.0,True
Yars2,YARS2,case_insensitive_unique,20575.0,291.0,True
Zadh2,ZADH2,case_insensitive_unique,29068.0,219.0,True
Znrd1,ZNRD1,case_insensitive_unique,10541.0,943.0,True
