resolution,mean_pairwise_ari,min_pairwise_ari,mean_pairwise_nmi,min_pairwise_nmi,median_silhouette
0.4,0.9800312604552696,0.9726212551138069,0.9746475657925906,0.9682848872034521,0.22109878063201904
0.8,0.9699688441636626,0.949316099063267,0.9701663774486702,0.95621119388093,0.2188747525215149
1.2,0.9090926173593278,0.8703392193250354,0.9491723581462059,0.9353477621556211,0.15553419291973114
